0,381
1,703
2,1173
3,0
4,0
5,0
6,3523
7,0
8,0
9,0
10,0
11,5129
12,0
13,0
14,0
15,4490
16,0
17,0
18,0
19,0
20,4980
21,0
22,0
23,0
24,0
25,5762
26,0
27,0
28,0
29,0
30,0
31,6212
32,0
33,0
34,0
35,0
36,0
37,6067
38,0
39,0
40,0
41,0
42,4480
43,0
44,2805
45,0
46,1375
47,1485
48,1001
49,1235
50,816
51,1122
52,1058
53,1131
54,723
55,1182
56,1021
57,1109
58,1035
59,1036
60,895
61,1267
62,947
63,961
64,1142
65,1070
66,1035
67,775
68,977
69,1041
70,1310
71,525
72,1193
73,1337
74,727
75,760
76,1619
77,924
78,986
79,981
80,1002
81,1085
82,1070
83,1174
84,0
85,1202
86,1219
87,1190
88,1314
89,0
90,1321
91,1432
92,1399
93,0
94,1453
95,1539
96,0
97,1477
98,1509
99,0
100,1598
101,1592
102,0
103,1691
104,0
105,1659
106,1745
107,0
108,1705
109,0
110,1734
111,1702
112,0
113,1663
114,1598
115,0
116,1655
117,0
118,1673
119,1626
120,0
121,1556
122,1435
123,1435
124,0
125,1398
126,1449
127,0
128,1391
129,1514
130,0
131,1590
132,1800
133,0
134,1964
135,0
136,2096
137,0
138,2176
139,0
140,0
141,2147
142,0
143,2225
144,0
145,2163
146,0
147,2185
148,0
149,2117
150,0
151,2258
152,0
153,0
154,2494
155,0
156,2524
157,0
158,0
159,2885
160,0
161,0
162,3045
163,0
164,0
165,3134
166,0
167,0
168,0
169,3767
170,0
171,0
172,0
173,4147
174,0
175,0
176,0
177,4596
178,0
179,0
180,0
181,0
182,4906
183,0
184,0
185,0
186,4790
187,0
188,0
189,0
190,0
191,4497
192,0
193,0
194,0
195,4195
196,0
197,0
198,0
199,3993
200,0
201,0
202,3737
203,0
204,0
205,0
206,3415
207,0
208,0
209,2906
210,0
211,2785
212,0
213,0
214,2746
215,0
216,0
217,2615
218,0
219,2635
220,0
221,0
222,2596
223,0
224,2555
225,0
226,0
227,2702
228,0
229,2737
230,0
231,0
232,2662
233,0
234,0
235,2686
236,0
237,2778
238,0
239,0
240,2646
241,0
242,2392
243,0
244,2236
245,0
246,1961
247,0
248,1595
249,1162
250,1341
251,1100
252,1116
253,1082
254,1012
255,541
