0,3.8147e-06
1,7.62939e-06
2,7.62939e-06
3,1.52588e-05
4,1.90735e-05
5,2.67029e-05
6,5.34058e-05
7,8.01086e-05
8,0.000125885
9,0.000198364
10,0.000240326
11,0.000305176
12,0.000396729
13,0.000457764
14,0.00056076
15,0.000682831
16,0.000804901
17,0.000995636
18,0.00119781
19,0.00138092
20,0.00164032
21,0.00191498
22,0.00226593
23,0.00260162
24,0.00302887
25,0.00344467
26,0.0038147
27,0.00430679
28,0.00487137
29,0.00545502
30,0.0062294
31,0.00692368
32,0.0076828
33,0.00862122
34,0.0094223
35,0.0104294
36,0.0114174
37,0.0124626
38,0.0135956
39,0.0147476
40,0.0160255
41,0.017395
42,0.0187225
43,0.0203934
44,0.0219841
45,0.0235291
46,0.0252647
47,0.0270653
48,0.0287704
49,0.0308914
50,0.0330505
51,0.0352173
52,0.0374985
53,0.0399513
54,0.0424385
55,0.0449791
56,0.047657
57,0.0503616
58,0.0531387
59,0.0560455
60,0.058773
61,0.0616913
62,0.0647583
63,0.0679016
64,0.0708618
65,0.0741272
66,0.0774574
67,0.0809441
68,0.0842552
69,0.087925
70,0.0916138
71,0.0954475
72,0.0990753
73,0.103073
74,0.10714
75,0.111214
76,0.115433
77,0.11927
78,0.123451
79,0.1278
80,0.13258
81,0.137478
82,0.142128
83,0.147133
84,0.152096
85,0.157139
86,0.162323
87,0.1674
88,0.172958
89,0.178432
90,0.18391
91,0.189487
92,0.195213
93,0.201031
94,0.206913
95,0.212532
96,0.2183
97,0.224037
98,0.230011
99,0.235874
100,0.242138
101,0.248531
102,0.25499
103,0.26136
104,0.267948
105,0.274521
106,0.281437
107,0.288418
108,0.295563
109,0.302898
110,0.310726
111,0.318943
112,0.327923
113,0.336845
114,0.346508
115,0.356354
116,0.366325
117,0.377075
118,0.388058
119,0.399319
120,0.410282
121,0.421249
122,0.431942
123,0.442627
124,0.45335
125,0.463661
126,0.473839
127,0.483608
128,0.493343
129,0.502926
130,0.512028
131,0.521584
132,0.531258
133,0.54044
134,0.549652
135,0.55851
136,0.567314
137,0.575932
138,0.584354
139,0.5928
140,0.600967
141,0.609264
142,0.616997
143,0.625042
144,0.632858
145,0.640633
146,0.648636
147,0.656403
148,0.663498
149,0.670498
150,0.677834
151,0.684917
152,0.692184
153,0.699375
154,0.706158
155,0.713428
156,0.720287
157,0.727039
158,0.733875
159,0.740692
160,0.747578
161,0.754322
162,0.761257
163,0.768303
164,0.775562
165,0.782475
166,0.789806
167,0.797047
168,0.804432
169,0.811954
170,0.819592
171,0.827541
172,0.835247
173,0.84322
174,0.851089
175,0.858871
176,0.867046
177,0.875484
178,0.883759
179,0.891739
180,0.899921
181,0.907631
182,0.915581
183,0.923027
184,0.929943
185,0.936638
186,0.943066
187,0.948822
188,0.954163
189,0.959511
190,0.964134
191,0.968376
192,0.972431
193,0.975872
194,0.978924
195,0.981644
196,0.984268
197,0.986706
198,0.988743
199,0.990459
200,0.992138
201,0.993622
202,0.99498
203,0.996101
204,0.996937
205,0.997715
206,0.998337
207,0.998802
208,0.999096
209,0.999363
210,0.999554
211,0.999668
212,0.999767
213,0.99984
214,0.999886
215,0.999912
216,0.999931
217,0.99995
218,0.999962
219,0.999977
220,0.999977
221,0.999981
222,0.999985
223,0.999992
224,0.999996
225,0.999996
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,1
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
