0,1
1,731
2,0
3,0
4,0
5,0
6,5200
7,0
8,0
9,0
10,4752
11,0
12,0
13,0
14,0
15,4984
16,0
17,0
18,0
19,0
20,0
21,0
22,7114
23,0
24,0
25,0
26,3801
27,0
28,0
29,2829
30,0
31,2402
32,0
33,2429
34,0
35,0
36,3237
37,0
38,1744
39,0
40,1476
41,1313
42,1260
43,0
44,1851
45,1142
46,992
47,1082
48,0
49,1682
50,1099
51,990
52,941
53,1020
54,1760
55,1106
56,981
57,955
58,1110
59,0
60,1750
61,1138
62,984
63,975
64,1197
65,0
66,1874
67,1211
68,1048
69,1084
70,0
71,1267
72,0
73,2051
74,1238
75,1112
76,1101
77,1183
78,0
79,1965
80,1201
81,1045
82,1128
83,1245
84,0
85,2008
86,0
87,1308
88,1216
89,1166
90,1336
91,0
92,2242
93,0
94,1335
95,1236
96,1203
97,1331
98,0
99,2103
100,0
101,1330
102,1117
103,1254
104,0
105,1972
106,1207
107,1060
108,1066
109,1197
110,0
111,1768
112,1229
113,1048
114,1073
115,0
116,1214
117,1888
118,0
119,1221
120,1140
121,1164
122,1306
123,0
124,2046
125,1342
126,0
127,1286
128,1282
129,1462
130,0
131,0
132,2346
133,1405
134,1346
135,0
136,1395
137,1660
138,0
139,0
140,2791
141,0
142,1780
143,1699
144,0
145,1663
146,0
147,2097
148,0
149,0
150,3241
151,0
152,2083
153,0
154,1862
155,0
156,1854
157,0
158,2030
159,0
160,0
161,3059
162,0
163,1875
164,1551
165,0
166,1754
167,0
168,0
169,2917
170,1804
171,0
172,1557
173,0
174,1666
175,1783
176,0
177,0
178,3102
179,0
180,1905
181,0
182,1674
183,1728
184,0
185,1914
186,0
187,0
188,3107
189,0
190,1992
191,0
192,1760
193,0
194,1718
195,0
196,1977
197,0
198,2942
199,0
200,1819
201,0
202,1584
203,1533
204,0
205,1863
206,0
207,0
208,2884
209,0
210,1831
211,1593
212,0
213,1632
214,1763
215,0
216,0
217,2788
218,0
219,1780
220,1550
221,0
222,1516
223,1631
224,0
225,0
226,2614
227,0
228,1550
229,1326
230,1175
231,1385
232,0
233,2124
234,0
235,1283
236,1140
237,1067
238,1015
239,1506
240,838
241,1292
242,891
243,1299
244,1007
245,995
246,906
247,1001
248,1261
249,1047
250,1002
251,732
252,1325
253,838
254,1099
255,685
