0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,6
27,20
28,29
29,59
30,97
31,137
32,181
33,220
34,301
35,421
36,500
37,612
38,760
39,940
40,1062
41,1254
42,1443
43,1646
44,1761
45,1882
46,1998
47,2094
48,2018
49,2105
50,2086
51,2029
52,1979
53,1808
54,1731
55,1668
56,1578
57,1469
58,1278
59,1236
60,1220
61,1004
62,929
63,976
64,880
65,890
66,792
67,798
68,769
69,780
70,852
71,819
72,833
73,784
74,884
75,906
76,866
77,854
78,948
79,973
80,906
81,911
82,868
83,934
84,932
85,967
86,1009
87,1015
88,1064
89,1133
90,1125
91,1186
92,1217
93,1325
94,1401
95,1536
96,1621
97,1806
98,1872
99,2085
100,1895
101,1933
102,1960
103,1831
104,1761
105,1729
106,1614
107,1503
108,1437
109,1363
110,1362
111,1348
112,1344
113,1449
114,1362
115,1352
116,1388
117,1448
118,1563
119,1575
120,1604
121,1780
122,1814
123,1893
124,2035
125,2138
126,2302
127,2321
128,2371
129,2520
130,2303
131,2303
132,2255
133,2074
134,1997
135,1816
136,1936
137,1903
138,2025
139,2141
140,2257
141,2306
142,2324
143,2449
144,2461
145,2406
146,2236
147,2319
148,2288
149,2181
150,2272
151,2319
152,2390
153,2594
154,2687
155,2745
156,2701
157,2556
158,2410
159,2261
160,2041
161,1852
162,1780
163,1615
164,1473
165,1425
166,1353
167,1233
168,1254
169,1195
170,1170
171,1208
172,1345
173,1264
174,1231
175,1156
176,1186
177,1225
178,1085
179,946
180,904
181,821
182,785
183,688
184,609
185,630
186,644
187,679
188,634
189,663
190,739
191,795
192,830
193,941
194,905
195,978
196,918
197,911
198,842
199,823
200,869
201,902
202,834
203,886
204,908
205,970
206,977
207,1065
208,1042
209,1069
210,956
211,982
212,955
213,864
214,697
215,544
216,491
217,393
218,381
219,284
220,230
221,234
222,194
223,188
224,126
225,77
226,74
227,59
228,51
229,22
230,19
231,9
232,7
233,6
234,8
235,1
236,0
237,0
238,1
239,0
240,0
241,0
242,2
243,0
244,1
245,1
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
