0,349
1,1123
2,500
3,1372
4,940
5,1062
6,1254
7,0
8,1443
9,1646
10,0
11,1761
12,0
13,1882
14,0
15,1998
16,0
17,2094
18,0
19,2018
20,0
21,2105
22,0
23,2086
24,0
25,2029
26,0
27,1979
28,0
29,1808
30,1731
31,0
32,1668
33,1578
34,0
35,1469
36,1278
37,1236
38,0
39,1220
40,1933
41,976
42,880
43,890
44,792
45,1567
46,780
47,852
48,819
49,1617
50,884
51,906
52,866
53,854
54,948
55,973
56,1817
57,868
58,934
59,932
60,967
61,1009
62,1015
63,1064
64,1133
65,1125
66,1186
67,0
68,1217
69,1325
70,1401
71,0
72,1536
73,1621
74,0
75,1806
76,0
77,1872
78,0
79,2085
80,0
81,1895
82,0
83,1933
84,1960
85,0
86,1831
87,0
88,1761
89,0
90,1729
91,1614
92,0
93,1503
94,1437
95,1363
96,0
97,1362
98,1348
99,1344
100,0
101,1449
102,1362
103,1352
104,0
105,1388
106,1448
107,0
108,1563
109,1575
110,0
111,1604
112,0
113,1780
114,1814
115,0
116,1893
117,0
118,2035
119,0
120,2138
121,0
122,2302
123,0
124,0
125,2321
126,0
127,2371
128,0
129,2520
130,0
131,0
132,2303
133,0
134,2303
135,0
136,2255
137,0
138,2074
139,0
140,1997
141,0
142,1816
143,0
144,1936
145,0
146,1903
147,0
148,2025
149,0
150,2141
151,0
152,2257
153,0
154,2306
155,0
156,2324
157,0
158,0
159,2449
160,0
161,2461
162,0
163,2406
164,0
165,0
166,2236
167,0
168,2319
169,0
170,2288
171,0
172,2181
173,0
174,2272
175,0
176,0
177,2319
178,0
179,2390
180,0
181,0
182,2594
183,0
184,2687
185,0
186,0
187,2745
188,0
189,2701
190,0
191,0
192,2556
193,0
194,2410
195,0
196,2261
197,0
198,2041
199,0
200,1852
201,0
202,1780
203,0
204,1615
205,1473
206,1425
207,0
208,1353
209,1233
210,1254
211,1195
212,1170
213,0
214,1208
215,1345
216,1264
217,1231
218,1156
219,0
220,1186
221,1225
222,1085
223,946
224,1725
225,785
226,1297
227,630
228,1323
229,634
230,1402
231,795
232,830
233,941
234,905
235,978
236,1829
237,842
238,823
239,869
240,902
241,1720
242,908
243,970
244,977
245,1065
246,1042
247,1069
248,956
249,982
250,955
251,864
252,1241
253,1265
254,942
255,652
